machine_id,brand_id,model,model_canonical,machine_type,mount_type,primary_track_size_id,horsepower,operating_weight_lbs,std_gpm,hf_gpm,std_psi,lift_type,coupler_type,validation_status,source_systems,machine_status,canonical_model_group,shopify_handle,shopify_url,navigation_source
mdl_bobcat_337d,br_bobcat,337D,337D,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 337D,,,
mdl_bobcat_337g,br_bobcat,337G,337G,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 337G,,,
mdl_bobcat_341,br_bobcat,341,341,Mini Excavator,Excavator Pin-On,ts_400x725kx74,47,11660,46.9,,,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment|supplier_products,active_v1,Bobcat 341,bobcat-341,/pages/equipment-model/bobcat-341,track_finder_v1
mdl_bobcat_341d,br_bobcat,341D,341D,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 341D,,,
mdl_bobcat_341g,br_bobcat,341G,341G,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 341G,,,
mdl_bobcat_343,br_bobcat,343,343,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 343,,,
mdl_bobcat_371,br_bobcat,371,371,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 371,,,
mdl_bobcat_418,br_bobcat,418,418,Compact Track Loader,Universal Quick-Attach,ts_180x72x39,,,,,,,,Verified,airtable|fitment_json|shopify_meta|size_index|supplier_fitment,active_v1,Bobcat 418,bobcat-418,/pages/equipment-model/bobcat-418,track_finder_v1
mdl_bobcat_425,br_bobcat,425,425,Mini Excavator,Excavator Pin-On,ts_300x525nx80,20,5549,10.0,,2700,Conventional,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Bobcat 425,bobcat-425,/pages/equipment-model/bobcat-425,track_finder_v1
mdl_bobcat_428,br_bobcat,428,428,Mini Excavator,Excavator Pin-On,ts_300x525nx80,23,6147,12.0,,2700,Conventional,,Needs Review,airtable|shopify_meta|supplier_fitment,active_v1,Bobcat 428,bobcat-428,/pages/equipment-model/bobcat-428,track_finder_v1
mdl_bobcat_430,br_bobcat,430,430,Mini Excavator,,,,,,,,,,,fitment_json|shopify_meta,active_v1,Bobcat 430,bobcat-430,/pages/equipment-model/bobcat-430,track_finder_v1
mdl_bobcat_430_ag,br_bobcat,430-AG,430-AG,,,,,,,,,,,,size_index,quarantine,Bobcat 430-AG,,,
mdl_bobcat_430_fasttrack,br_bobcat,430-FASTTRACK,430-FASTTRACK,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 430-FASTTRACK,,,
mdl_bobcat_430_zhs,br_bobcat,430-ZHS,430-ZHS,,,,,,,,,,,,size_index,quarantine,Bobcat 430-ZHS,,,
mdl_bobcat_430d,br_bobcat,430D,430D,,,,,,,,,,,,size_index|supplier_fitment,quarantine,Bobcat 430D,,,
mdl_bobcat_430zhs,br_bobcat,430ZHS,430ZHS,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 430ZHS,,,
mdl_bobcat_430zts,br_bobcat,430ZTS,430ZTS,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Bobcat 430ZTS,,,
mdl_bobcat_435,br_bobcat,435,435,Mini Excavator,Excavator Pin-On,ts_400x725kx74,49,10802,29.8,,,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Bobcat 435,bobcat-435,/pages/equipment-model/bobcat-435,track_finder_v1
mdl_bobcat_435zhs,br_bobcat,435ZHS,435ZHS,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 435ZHS,,,
mdl_bobcat_435zhs_fasttrack,br_bobcat,435ZHS-FASTTRACK,435ZHS-FASTTRACK,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Bobcat 435ZHS-FASTTRACK,,,
mdl_bobcat_440,br_bobcat,440,440,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 440,,,
mdl_bobcat_440b,br_bobcat,440B,440B,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Bobcat 440B,,,
mdl_bobcat_442,br_bobcat,442,442,Mini Excavator,Excavator Pin-On,ts_400x725kx74,73,16534,59.2,,,,,Verified,airtable|shopify_meta|supplier_fitment,active_v1,Bobcat 442,bobcat-442,/pages/equipment-model/bobcat-442,track_finder_v1
mdl_bobcat_442zts,br_bobcat,442ZTS,442ZTS,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Bobcat 442ZTS,,,
mdl_bobcat_443,br_bobcat,443,443,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 443,,,
mdl_bobcat_443b,br_bobcat,443B,443B,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 443B,,,
mdl_bobcat_444,br_bobcat,444,444,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Bobcat 444,,,
mdl_bobcat_450,br_bobcat,450,450,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 450,,,
mdl_bobcat_453,br_bobcat,453,453,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 453,,,
mdl_bobcat_463,br_bobcat,463,463,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 463,,,
mdl_bobcat_500,br_bobcat,500,500,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Bobcat 500,,,
mdl_bobcat_520,br_bobcat,520,520,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Bobcat 520,,,
mdl_bobcat_530,br_bobcat,530,530,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 530,,,
mdl_bobcat_540,br_bobcat,540,540,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 540,,,
mdl_bobcat_543,br_bobcat,543,543,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 543,,,
mdl_bobcat_553b,br_bobcat,553B,553B,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Bobcat 553B,,,
mdl_bobcat_56,br_bobcat,56,56,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 56,,,
mdl_bobcat_600,br_bobcat,600,600,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 600,,,
mdl_bobcat_60link,br_bobcat,60LINK,60LINK,,,,,,,,,,,,fitment_json,reference,Bobcat 60LINK,,,
mdl_bobcat_610,br_bobcat,610,610,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 610,,,
mdl_bobcat_611,br_bobcat,611,611,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 611,,,
mdl_bobcat_620,br_bobcat,620,620,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 620,,,
mdl_bobcat_630,br_bobcat,630,630,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 630,,,
mdl_bobcat_631,br_bobcat,631,631,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 631,,,
mdl_bobcat_632,br_bobcat,632,632,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 632,,,
mdl_bobcat_641,br_bobcat,641,641,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 641,,,
mdl_bobcat_642,br_bobcat,642,642,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 642,,,
mdl_bobcat_642b,br_bobcat,642B,642B,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 642B,,,
mdl_bobcat_643b,br_bobcat,643B,643B,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 643B,,,
mdl_bobcat_645,br_bobcat,645,645,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 645,,,
mdl_bobcat_700,br_bobcat,700,700,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 700,,,
mdl_bobcat_720,br_bobcat,720,720,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 720,,,
mdl_bobcat_721,br_bobcat,721,721,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 721,,,
mdl_bobcat_722,br_bobcat,722,722,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 722,,,
mdl_bobcat_730,br_bobcat,730,730,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 730,,,
mdl_bobcat_731,br_bobcat,731,731,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 731,,,
mdl_bobcat_732,br_bobcat,732,732,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 732,,,
mdl_bobcat_733,br_bobcat,733,733,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 733,,,
mdl_bobcat_741,br_bobcat,741,741,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 741,,,
mdl_bobcat_742b,br_bobcat,742B,742B,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 742B,,,
mdl_bobcat_743,br_bobcat,743,743,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 743,,,
mdl_bobcat_743b,br_bobcat,743B,743B,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 743B,,,
mdl_bobcat_751,br_bobcat,751,751,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 751,,,
mdl_bobcat_753,br_bobcat,753,753,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 753,,,
mdl_bobcat_753l,br_bobcat,753L,753L,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 753L,,,
mdl_bobcat_76,br_bobcat,76,76,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 76,,,
mdl_bobcat_763,br_bobcat,763,763,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 763,,,
mdl_bobcat_763h,br_bobcat,763H,763H,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 763H,,,
mdl_bobcat_773,br_bobcat,773,773,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 773,,,
mdl_bobcat_773th,br_bobcat,773TH,773TH,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 773TH,,,
mdl_bobcat_7753,br_bobcat,7753,7753,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 7753,,,
mdl_bobcat_825,br_bobcat,825,825,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Bobcat 825,,,
mdl_bobcat_843,br_bobcat,843,843,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Bobcat 843,,,
mdl_bobcat_853,br_bobcat,853,853,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 853,,,
mdl_bobcat_853h,br_bobcat,853H,853H,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 853H,,,
mdl_bobcat_863,br_bobcat,863,863,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 863,,,
mdl_bobcat_863g,br_bobcat,863G,863G,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 863G,,,
mdl_bobcat_863h,br_bobcat,863H,863H,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 863H,,,
mdl_bobcat_863hf,br_bobcat,863HF,863HF,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 863HF,,,
mdl_bobcat_864,br_bobcat,864,864,Skid Steer,Universal Skid Steer,ts_320x86x52,67,7293,17.0,,3000,Vertical,,Needs Review,airtable|fitment_json|shopify_meta|size_index|supplier_fitment,active_v1,Bobcat 864,bobcat-864,/pages/equipment-model/bobcat-864,track_finder_v1
mdl_bobcat_864g,br_bobcat,864G,864G,,,ts_320x86x52,,,,,,,,,shopify_meta|supplier_fitment|supplier_products,review,Bobcat 864G,,,
mdl_bobcat_873,br_bobcat,873,873,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 873,,,
mdl_bobcat_873h,br_bobcat,873H,873H,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 873H,,,
mdl_bobcat_883,br_bobcat,883,883,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 883,,,
mdl_bobcat_8853,br_bobcat,8853,8853,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 8853,,,
mdl_bobcat_943,br_bobcat,943,943,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 943,,,
mdl_bobcat_953,br_bobcat,953,953,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 953,,,
mdl_bobcat_963,br_bobcat,963,963,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 963,,,
mdl_bobcat_975,br_bobcat,975,975,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 975,,,
mdl_bobcat_980,br_bobcat,980,980,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat 980,,,
mdl_bobcat_a220,br_bobcat,A220,A220,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Bobcat A220,,,
mdl_bobcat_a300,br_bobcat,A300,A300,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat A300,,,
mdl_bobcat_a300_2,br_bobcat,A300-2,A300-2,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat A300-2,,,
mdl_bobcat_a770,br_bobcat,A770,A770,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat A770,,,
mdl_bobcat_cx27b,br_bobcat,CX27B,CX27B,Mini Excavator,Excavator Pin-On,ts_300x525nx80,,,,,,,,Needs Review,airtable|fitment_json|shopify_meta,active_v1,Bobcat CX27B,bobcat-cx27b,/pages/equipment-model/bobcat-cx27b,track_finder_v1
mdl_bobcat_e08,br_bobcat,E08,E08,Compact Track Loader,Excavator Pin-On,ts_180x72x39,10,1987,5.0,,2175,Zero Tail,,Verified,airtable|fitment_json|shopify_meta|size_index|supplier_fitment|supplier_products,active_v1,Bobcat E08,bobcat-e08,/pages/equipment-model/bobcat-e08,track_finder_v1
mdl_bobcat_e10,br_bobcat,E10,E10,Compact Track Loader,Excavator Pin-On,ts_180x72x39,12,2593,7.0,,2400,Zero Tail,,Verified,airtable|fitment_json|shopify_meta|size_index|supplier_fitment,active_v1,Bobcat E10,bobcat-e10,/pages/equipment-model/bobcat-e10,track_finder_v1
mdl_bobcat_e14,br_bobcat,E14,E14,Mini Excavator,Excavator Pin-On,,14,3329,8.0,,2500,Minimal Tail,,Needs Review,airtable,review,Bobcat E14,,,
mdl_bobcat_e16,br_bobcat,E16,E16,,,,,,,,,,,,size_index|supplier_fitment,quarantine,Bobcat E16,,,
mdl_bobcat_e17,br_bobcat,E17,E17,Mini Excavator,Excavator Pin-On,ts_230x72x43,14,3748,6.3,,2844,Conventional Tail,,Needs Review,airtable|shopify_meta|size_index,review,Bobcat E17,,,
mdl_bobcat_e17z,br_bobcat,E17Z,E17Z,,,,,,,,,,,,size_index,quarantine,Bobcat E17Z,,,
mdl_bobcat_e19,br_bobcat,E19,E19,Mini Excavator,Excavator Pin-On,ts_230x72x43,19,4210,10.0,,2800,Minimal Tail,,Needs Review,airtable|shopify_meta|size_index,review,Bobcat E19,,,
mdl_bobcat_e20,br_bobcat,E20,E20,Mini Excavator,Excavator Pin-On,ts_230x48x72,17,4167,8.7,,2987,Zero Tail,,Verified,airtable|shopify_meta|size_index|supplier_fitment|supplier_products,active_v1,Bobcat E20,bobcat-e20,/pages/equipment-model/bobcat-e20,track_finder_v1
mdl_bobcat_e25,br_bobcat,E25,E25,Mini Excavator,Excavator Pin-On,ts_300x525nx76,,,,,,,,Verified,airtable|fitment_json|shopify_meta,active_v1,Bobcat E25,bobcat-e25,/pages/equipment-model/bobcat-e25,track_finder_v1
mdl_bobcat_e26,br_bobcat,E26,E26,Mini Excavator,Excavator Pin-On,ts_300x525nx80,25,5666,13.0,,2900,Minimal Tail,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment|supplier_products,active_v1,Bobcat E26,bobcat-e26,/pages/equipment-model/bobcat-e26,track_finder_v1
mdl_bobcat_e27,br_bobcat,E27,E27,Mini Excavator,Excavator Pin-On,ts_300x525nx80,,,,,,,,Needs Review,airtable|shopify_meta,active_v1,Bobcat E27,bobcat-e27,/pages/equipment-model/bobcat-e27,track_finder_v1
mdl_bobcat_e27z,br_bobcat,E27Z,E27Z,Mini Excavator,Excavator Pin-On,ts_300x525nx80,,,,,,,,Needs Review,airtable|shopify_meta,active_v1,Bobcat E27Z,bobcat-e27z,/pages/equipment-model/bobcat-e27z,track_finder_v1
mdl_bobcat_e32,br_bobcat,E32,E32,Mini Excavator,Excavator Pin-On,ts_300x525nx80,25,7055,13.7,,2987,Zero Tail,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Bobcat E32,bobcat-e32,/pages/equipment-model/bobcat-e32,track_finder_v1
mdl_bobcat_e32c,br_bobcat,E32C,E32C,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat E32C,,,
mdl_bobcat_e32i,br_bobcat,E32I,E32I,Mini Excavator,Excavator Pin-On,ts_300x525nx80,24,7183,16.9,,,,,Needs Review,airtable|shopify_meta|supplier_fitment,active_v1,Bobcat E32I,bobcat-e32i,/pages/equipment-model/bobcat-e32i,track_finder_v1
mdl_bobcat_e34,br_bobcat,E34,E34,Mini Excavator,Excavator Pin-On,ts_300x525nx84,25,7400,17.0,,2987,Zero Tail,,Needs Review,airtable,active_v1,Bobcat E34,bobcat-e34,/pages/equipment-model/bobcat-e34,track_finder_v1
mdl_bobcat_e35,br_bobcat,E35,E35,Mini Excavator,Excavator Pin-On,ts_300x525nx84,25,7699,16.9,,2987,Zero Tail,,Needs Review,airtable|fitment_json|shopify_meta|supplier_fitment|supplier_products,active_v1,Bobcat E35,bobcat-e35,/pages/equipment-model/bobcat-e35,track_finder_v1
mdl_bobcat_e35c,br_bobcat,E35C,E35C,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat E35C,,,
mdl_bobcat_e35i,br_bobcat,E35I,E35I,Mini Excavator,Excavator Pin-On,ts_300x525nx84,,,,,,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Bobcat E35I,bobcat-e35i,/pages/equipment-model/bobcat-e35i,track_finder_v1
mdl_bobcat_e35z,br_bobcat,E35Z,E35Z,Mini Excavator,Excavator Pin-On,ts_300x525nx84,,,,,,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Bobcat E35Z,bobcat-e35z,/pages/equipment-model/bobcat-e35z,track_finder_v1
mdl_bobcat_e37,br_bobcat,E37,E37,Mini Excavator,Excavator Pin-On,ts_300x525nx84,35,8300,17.0,,2987,Minimal Tail,,Needs Review,airtable,active_v1,Bobcat E37,bobcat-e37,/pages/equipment-model/bobcat-e37,track_finder_v1
mdl_bobcat_e38,br_bobcat,E38,E38,Mini Excavator,Excavator Pin-On,,35,8477,17.0,,2987,Zero Tail,,Needs Review,airtable,review,Bobcat E38,,,
mdl_bobcat_e41,br_bobcat,E41,E41,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat E41,,,
mdl_bobcat_e42,br_bobcat,E42,E42,Mini Excavator,Excavator Pin-On,,42,9246,20.0,,3045,Conventional Tail,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment|supplier_products,active_v1,Bobcat E42,bobcat-e42,/pages/equipment-model/bobcat-e42,track_finder_v1
mdl_bobcat_e45,br_bobcat,E45,E45,Mini Excavator,Excavator Pin-On,ts_400x725kx74,43,10077,20.0,,3045,Minimal Tail,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment|supplier_products,active_v1,Bobcat E45,bobcat-e45,/pages/equipment-model/bobcat-e45,track_finder_v1
mdl_bobcat_e50,br_bobcat,E50,E50,Mini Excavator,Excavator Pin-On,ts_400x725kx74,49,10677,20.0,,3045,Minimal Tail,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment|supplier_products,active_v1,Bobcat E50,bobcat-e50,/pages/equipment-model/bobcat-e50,track_finder_v1
mdl_bobcat_e55,br_bobcat,E55,E55,Mini Excavator,Excavator Pin-On,ts_400x725kx74,49,12004,24.6,,3626,Conventional Tail,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Bobcat E55,bobcat-e55,/pages/equipment-model/bobcat-e55,track_finder_v1
mdl_bobcat_e55z,br_bobcat,E55Z,E55Z,Mini Excavator,Excavator Pin-On,ts_400x725kx74,49,12204,20.0,,,,,Needs Review,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Bobcat E55Z,bobcat-e55z,/pages/equipment-model/bobcat-e55z,track_finder_v1
mdl_bobcat_e60,br_bobcat,E60,E60,Mini Excavator,Excavator Pin-On,ts_400x725wx76,56,12700,27.0,,3336,Conventional,,Verified,airtable|fitment_json|shopify_meta|size_index|supplier_fitment|supplier_products,active_v1,Bobcat E60,bobcat-e60,/pages/equipment-model/bobcat-e60,track_finder_v1
mdl_bobcat_e62,br_bobcat,E62,E62,Mini Excavator,,ts_400x725wx76,,,,,,,,,fitment_json|size_index,active_v1,Bobcat E62,bobcat-e62,/pages/equipment-model/bobcat-e62,track_finder_v1
mdl_bobcat_e63,br_bobcat,E63,E63,Mini Excavator,Excavator Pin-On,ts_400x725wx76,55,13500,28.0,,3626,Conventional Tail,,Verified,airtable|fitment_json|shopify_meta|size_index|supplier_fitment|supplier_products,active_v1,Bobcat E63,bobcat-e63,/pages/equipment-model/bobcat-e63,track_finder_v1
mdl_bobcat_e7,br_bobcat,E7,E7,Mini Excavator,Excavator Pin-On,,10,1932,5.0,,2175,Zero Tail,,Needs Review,airtable,quarantine,Bobcat E7,,,
mdl_bobcat_e8,br_bobcat,E8,E8,Mini Excavator,Excavator Pin-On,,10,1987,5.0,,2175,Zero Tail,,Needs Review,airtable,quarantine,Bobcat E8,,,
mdl_bobcat_e80,br_bobcat,E80,E80,Mini Excavator,Excavator Pin-On,ts_450x81nx76,65,17860,33.0,,3626,Conventional,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment|supplier_products,active_v1,Bobcat E80,bobcat-e80,/pages/equipment-model/bobcat-e80,track_finder_v1
mdl_bobcat_e85,br_bobcat,E85,E85,Mini Excavator,Excavator Pin-On,ts_450x81nx76,65,18365,33.0,40.0,3626,Conventional,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment|supplier_products,active_v1,Bobcat E85,bobcat-e85,/pages/equipment-model/bobcat-e85,track_finder_v1
mdl_bobcat_e88,br_bobcat,E88,E88,Mini Excavator,Excavator Pin-On,ts_450x71x82,65,19600,33.0,,3626,Conventional,,Needs Review,airtable|shopify_meta,review,Bobcat E88,,,
mdl_bobcat_e_40_m_series,br_bobcat,E-40-M-SERIES,E-40-M-SERIES,,,,,,,,,,,,size_index,quarantine,Bobcat E-40-M-SERIES,,,
mdl_bobcat_e_42_m_series,br_bobcat,E-42-M-SERIES,E-42-M-SERIES,,,,,,,,,,,,size_index,quarantine,Bobcat E-42-M-SERIES,,,
mdl_bobcat_e_60_m_series,br_bobcat,E-60-M-SERIES,E-60-M-SERIES,,,,,,,,,,,,size_index,quarantine,Bobcat E-60-M-SERIES,,,
mdl_bobcat_e_63_m_series,br_bobcat,E-63-M-SERIES,E-63-M-SERIES,,,,,,,,,,,,size_index,quarantine,Bobcat E-63-M-SERIES,,,
mdl_bobcat_lull,br_bobcat,LULL,LULL,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat LULL,,,
mdl_bobcat_m444,br_bobcat,M444,M444,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat M444,,,
mdl_bobcat_mt100,br_bobcat,MT100,MT100,Compact Track Loader,Mini Skid Steer,ts_180x72kx45,25,3579,10.0,,3000,Radius,,Verified,airtable|fitment_json|shopify_meta|size_index|supplier_fitment,active_v1,Bobcat MT100,bobcat-mt100,/pages/equipment-model/bobcat-mt100,track_finder_v1
mdl_bobcat_mt120,br_bobcat,MT120,MT120,,,,,,,,,,,Needs Review,airtable|supplier_fitment,quarantine,Bobcat MT120,,,
mdl_bobcat_mt50,br_bobcat,MT50,MT50,Compact Track Loader,Mini Skid Steer,ts_180x72x39,18,2504,6.0,,2500,Radius,,Verified,airtable|fitment_json|shopify_meta|size_index|supplier_fitment|supplier_products,active_v1,Bobcat MT50,bobcat-mt50,/pages/equipment-model/bobcat-mt50,track_finder_v1
mdl_bobcat_mt52,br_bobcat,MT52,MT52,Compact Track Loader,Mini Skid Steer,ts_180x72x39,18,2756,6.0,,2500,Radius,,Verified,airtable|fitment_json|shopify_meta|size_index|supplier_fitment,active_v1,Bobcat MT52,bobcat-mt52,/pages/equipment-model/bobcat-mt52,track_finder_v1
mdl_bobcat_mt55,br_bobcat,MT55,MT55,Compact Track Loader,Mini Skid Steer,ts_180x72x39,24,2980,8.0,,2500,Radius,,Verified,airtable|fitment_json|shopify_meta|size_index|supplier_fitment|supplier_products,active_v1,Bobcat MT55,bobcat-mt55,/pages/equipment-model/bobcat-mt55,track_finder_v1
mdl_bobcat_mt85,br_bobcat,MT85,MT85,Compact Track Loader,Mini Skid Steer,ts_180x72kx45,25,3495,10.0,,3000,Radius,,Verified,airtable|fitment_json|shopify_meta|size_index|supplier_fitment|supplier_products,active_v1,Bobcat MT85,bobcat-mt85,/pages/equipment-model/bobcat-mt85,track_finder_v1
mdl_bobcat_s100,br_bobcat,S100,S100,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat S100,,,
mdl_bobcat_s130,br_bobcat,S130,S130,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat S130,,,
mdl_bobcat_s150,br_bobcat,S150,S150,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat S150,,,
mdl_bobcat_s160,br_bobcat,S160,S160,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Bobcat S160,,,
mdl_bobcat_s175,br_bobcat,S175,S175,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Bobcat S175,,,
mdl_bobcat_s185,br_bobcat,S185,S185,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Bobcat S185,,,
mdl_bobcat_s205,br_bobcat,S205,S205,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Bobcat S205,,,
mdl_bobcat_s220,br_bobcat,S220,S220,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Bobcat S220,,,
mdl_bobcat_s250,br_bobcat,S250,S250,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat S250,,,
mdl_bobcat_s300,br_bobcat,S300,S300,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Bobcat S300,,,
mdl_bobcat_s330,br_bobcat,S330,S330,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat S330,,,
mdl_bobcat_s450,br_bobcat,S450,S450,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat S450,,,
mdl_bobcat_s510,br_bobcat,S510,S510,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat S510,,,
mdl_bobcat_s530,br_bobcat,S530,S530,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat S530,,,
mdl_bobcat_s550,br_bobcat,S550,S550,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat S550,,,
mdl_bobcat_s570,br_bobcat,S570,S570,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Bobcat S570,,,
mdl_bobcat_s590,br_bobcat,S590,S590,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Bobcat S590,,,
mdl_bobcat_s595,br_bobcat,S595,S595,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat S595,,,
mdl_bobcat_s62,br_bobcat,S62,S62,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat S62,,,
mdl_bobcat_s630,br_bobcat,S630,S630,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Bobcat S630,,,
mdl_bobcat_s64,br_bobcat,S64,S64,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat S64,,,
mdl_bobcat_s650,br_bobcat,S650,S650,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat S650,,,
mdl_bobcat_s66,br_bobcat,S66,S66,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat S66,,,
mdl_bobcat_s70,br_bobcat,S70,S70,,,,,,,,,,,,supplier_fitment,quarantine,Bobcat S70,,,
