machine_id,shopify_handle,brand,model,status,primary_track_size,hero_url,track_count,uc_count,notes
mdl_hitachi_zx17u,hitachi-zx17u,Hitachi,ZX17U,ready,230x48x70,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-excavator-hero.webp?v=1773971452,1,0,
mdl_hitachi_zx17u_2,hitachi-zx17u-2,Hitachi,ZX17U-2,partial,230x48x70,,2,1,missing_hero
mdl_hitachi_zx27u3,hitachi-zx27u-3,Hitachi,ZX27U3,review,300x52.5Nx80,,0,0,missing_hero; no_products
mdl_hitachi_zx30u,hitachi-zx30u,Hitachi,ZX30U,partial,300x52.5x86,,3,4,missing_hero
mdl_hitachi_zx30u_2,hitachi-zx30u-2,Hitachi,ZX30U-2,partial,300x52.5x86,,3,2,missing_hero
mdl_hitachi_zx30u_5,hitachi-zx30-u5,Hitachi,ZX30U-5,review,300x52.5x86,,0,0,missing_hero; no_products
mdl_hitachi_zx33u,hitachi-zx33u,Hitachi,ZX33U,partial,300x52.5x86,,3,2,missing_hero
mdl_hitachi_zx35_u5n,hitachi-zx35-u5n,Hitachi,ZX35-U5N,partial,300x52.5x86,,2,5,missing_hero
mdl_hitachi_zx35u,hitachi-zx35u,Hitachi,ZX35U,ready,300x52.5x86,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-excavator-hero.webp?v=1773971452,3,4,
mdl_hitachi_zx35u_2,hitachi-zx35u-2,Hitachi,ZX35U-2,partial,300x52.5x86,,3,4,missing_hero
mdl_hitachi_zx35u_3,hitachi-zx35u-3,Hitachi,ZX35U-3,partial,300x52.5x86,,3,4,missing_hero
mdl_hitachi_zx40u2,hitachi-zx40u-2,Hitachi,ZX40U2,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_hitachi_zx50u_5,hitachi-zx50u-5,Hitachi,ZX50U-5,ready,400x72.5Kx74,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/hitachi-zx50u-5-hero.webp,4,6,
mdl_hitachi_zx50u2,hitachi-zx50u-2,Hitachi,ZX50U2,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_hitachi_zx50u3,hitachi-zx50u-3,Hitachi,ZX50U3,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_hitachi_zx60usb3,hitachi-zx60usb-3,Hitachi,ZX60USB3,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_hitachi_zx60usb5,hitachi-zx60usb-5,Hitachi,ZX60USB5,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_hyundai_r17z_9a,hyundai-r17z-9a,Hyundai,R17Z-9A,partial,230x48x70,,2,0,missing_hero
mdl_hyundai_r27z_9,hyundai-r27z-9,Hyundai,R27Z-9,review,300x52.5Nx80,,0,0,missing_hero; no_products
mdl_hyundai_r35z_7,hyundai-r35z-7,Hyundai,R35Z-7,review,300x52.5Nx84,,0,0,missing_hero; no_products
mdl_hyundai_r35z9,hyundai-r-35-z-9,Hyundai,R35Z9,partial,300x52.5x86,,2,0,missing_hero
mdl_hyundai_r55_9a,hyundai-r55-9a,Hyundai,R55-9A,review,400x72.5Wx76,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/hyundai-r55-9a-hero.webp,0,0,no_products
mdl_hyundai_r553,hyundai-r55-3,Hyundai,R553,partial,400x72.5Wx76,,2,0,missing_hero
mdl_hyundai_r557,hyundai-r55-7,Hyundai,R557,partial,400x72.5Wx76,,2,0,missing_hero
mdl_hyundai_r559,hyundai-r55-9,Hyundai,R559,partial,400x72.5Wx76,,2,0,missing_hero
mdl_hyundai_r60cr9,hyundai-r60cr-9,Hyundai,R60CR9,partial,400x72.5Wx76,,2,0,missing_hero
mdl_hyundai_r60cr9a,hyundai-r60cr-9a,Hyundai,R60CR9A,partial,400x72.5Wx76,,2,0,missing_hero
mdl_hyundai_robex_27z_9,hyundai-robex-27z-9,Hyundai,ROBEX 27Z-9,partial,300x52.5Nx80,,3,0,missing_hero
mdl_hyundai_robex_30,hyundai-robex-30,Hyundai,ROBEX 30,partial,300x52.5Nx80,,3,1,missing_hero
mdl_hyundai_robex_35_5,hyundai-robex-35-5,Hyundai,ROBEX 35-5,partial,300x52.5Nx84,,1,0,missing_hero
mdl_hyundai_robex_35_7,hyundai-robex-35-7,Hyundai,ROBEX 35-7,partial,300x52.5Nx84,,1,0,missing_hero
mdl_hyundai_robex_36_7,hyundai-robex-36-7,Hyundai,ROBEX 36-7,partial,300x52.5Nx84,,1,0,missing_hero
mdl_hyundai_robex_17z_9a,hyundai-robex-17z-9a,Hyundai,ROBEX-17Z-9A,partial,230x48x70,,2,0,missing_hero
mdl_hyundai_robex285,hyundai-robex-28-5,Hyundai,ROBEX285,partial,300x52.5Nx74,,1,0,missing_hero
mdl_hyundai_robex30z9ak,hyundai-robex-30z-9ak,Hyundai,ROBEX30Z9AK,partial,300x52.5x86,,2,0,missing_hero
mdl_hyundai_robex359,hyundai-robex-35-9,Hyundai,ROBEX359,partial,300x52.5x86,,2,0,missing_hero
mdl_hyundai_robex35z7a,hyundai-robex-35z-7a,Hyundai,ROBEX35Z7A,partial,300x52.5x86,,2,0,missing_hero
mdl_hyundai_robex35z9a,hyundai-robex35z9a,Hyundai,ROBEX35Z9A,partial,300x52.5x86,,2,2,missing_hero
mdl_hyundai_robex35z9ak,hyundai-robex-35z-9ak,Hyundai,ROBEX35Z9AK,partial,300x52.5x86,,2,0,missing_hero
mdl_hyundai_robex553,hyundai-robex-55-3,Hyundai,ROBEX553,partial,400x72.5Wx76,,2,0,missing_hero
mdl_hyundai_robex557,hyundai-robex-55-7,Hyundai,ROBEX557,partial,400x72.5Wx76,,2,0,missing_hero
mdl_hyundai_robex559,hyundai-robex-55-9,Hyundai,ROBEX559,partial,400x72.5Wx76,,2,0,missing_hero
mdl_hyundai_robex559a,hyundai-robex-55-9a,Hyundai,ROBEX559A,partial,400x72.5Wx76,,2,0,missing_hero
mdl_hyundai_robex60cr9a,hyundai-robex-60cr-9a,Hyundai,ROBEX60CR9A,partial,400x72.5Wx76,,2,0,missing_hero
mdl_hyundai_robex75_7,hyundai-robex-75-7,Hyundai,ROBEX75-7,partial,450x81Nx76,,1,0,missing_hero
mdl_hyundai_robex807,hyundai-robex-80-7,Hyundai,ROBEX807,review,450x81Wx74,,0,0,missing_hero; no_products
mdl_hyundai_robex80cr9,hyundai-robex-80cr-9,Hyundai,ROBEX80CR9,review,450x81Nx76,,0,0,missing_hero; no_products
mdl_hyundai_robexr60cr9,hyundai-robex-r60-cr-9,Hyundai,ROBEXR60CR9,partial,400x72.5Wx76,,2,0,missing_hero
mdl_ihi_17vx,ihi-17vx,IHI,17VX,partial,230x48x70,,2,0,missing_hero
mdl_ihi_18_j,ihi-18-j,IHI,18-J,partial,230x48x70,,2,0,missing_hero
mdl_ihi_18n,ihi-18n,IHI,18N,partial,230x48x70,,2,0,missing_hero
mdl_ihi_18nxt,ihi-18nxt,IHI,18NXT,partial,230x48x70,,2,0,missing_hero
mdl_ihi_25nx,ihi-25-nx,IHI,25NX,partial,300x52.5Nx78,,2,2,missing_hero
mdl_ihi_28n,ihi-28-n,IHI,28N,partial,300x52.5Nx78,,2,2,missing_hero
mdl_ihi_28n2,ihi-28-n-2,IHI,28N2,review,300x52.5Nx78,,0,0,missing_hero; no_products
mdl_ihi_35n,ihi-35n,IHI,35N,partial,300x52.5Nx84,,2,2,missing_hero
mdl_ihi_45v4,ihi-45v-4,IHI,45V4,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_ihi_50g,ihi-50g,IHI,50G,partial,400x72.5Kx74,,5,2,missing_hero
mdl_ihi_50g3,ihi-50g-3,IHI,50G3,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_ihi_50gx,ihi-50gx,IHI,50GX,partial,400x72.5Kx74,,3,2,missing_hero
mdl_ihi_50j,ihi-50j,IHI,50J,partial,400x72.5Kx74,,3,2,missing_hero
mdl_ihi_50jx,ihi-50jx,IHI,50JX,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_ihi_50ux,ihi-50ux,IHI,50UX,partial,400x72.5Kx74,,5,2,missing_hero
mdl_ihi_50z,ihi-50z,IHI,50Z,partial,400x72.5Kx74,,4,2,missing_hero
mdl_ihi_65nx,ihi-65nx,IHI,65NX,partial,400x72.5Wx76,,2,0,missing_hero
mdl_ihi_cl35,ihi-cl35,IHI,CL35,ready,320x86x52,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-skid-steer-hero.webp?v=1773971452,14,0,
mdl_ihi_cl45,ihi-cl45,IHI,CL45,ready,450x86Bx56,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-skid-steer-hero.webp?v=1773971452,13,0,
mdl_ihi_is27,ihi-is-27,IHI,IS27,partial,300x52.5Nx76,,1,1,missing_hero
mdl_ihi_is27g,ihi-is-27g,IHI,IS27G,partial,300x52.5Nx76,,1,2,missing_hero
mdl_ihi_is27gx,ihi-is-27gx,IHI,IS27GX,partial,300x52.5Nx76,,1,1,missing_hero
mdl_ihi_is28g,ihi-is-28g,IHI,IS28G,partial,300x52.5Nx76,,1,2,missing_hero
mdl_ihi_is28g3,ihi-is-28g3,IHI,IS28G3,partial,300x52.5Nx76,,1,1,missing_hero
mdl_ihi_is28gx,ihi-is-28gx,IHI,IS28GX,partial,300x52.5Nx76,,1,1,missing_hero
mdl_ihi_is28j,ihi-is-28j,IHI,IS28J,partial,300x52.5Nx76,,1,2,missing_hero
mdl_ihi_is28lx,ihi-is-28lx,IHI,IS28LX,partial,300x52.5Nx76,,1,1,missing_hero
mdl_ihi_is28px,ihi-is-28px,IHI,IS28PX,partial,300x52.5Nx76,,1,1,missing_hero
mdl_ihi_is28ux,ihi-is-28ux,IHI,IS28UX,partial,300x52.5Nx76,,1,1,missing_hero
mdl_ihi_is30g,ihi-is-30g,IHI,IS30G,partial,300x52.5Nx76,,1,2,missing_hero
mdl_ihi_is30gx,ihi-is-30gx,IHI,IS30GX,partial,300x52.5Nx76,,1,1,missing_hero
mdl_ihi_is30j,ihi-is-30j,IHI,IS30J,partial,300x52.5Nx76,,1,1,missing_hero
mdl_ihi_is30jx,ihi-is-30jx,IHI,IS30JX,partial,300x52.5Nx84,,2,1,missing_hero
mdl_ihi_is30nx,ihi-is-30nx,IHI,IS30NX,partial,300x52.5Nx84,,2,1,missing_hero
mdl_ihi_is30uj,ihi-is-30uj,IHI,IS30UJ,partial,300x52.5Nx84,,2,1,missing_hero
mdl_ihi_is32j,ihi-is-32j,IHI,IS32J,partial,300x52.5Nx84,,2,1,missing_hero
mdl_ihi_is35g,ihi-is-35g,IHI,IS35G,partial,300x52.5Nx84,,2,2,missing_hero
mdl_ihi_is35gx,ihi-is-35gx,IHI,IS35GX,partial,300x52.5Nx84,,2,1,missing_hero
mdl_ihi_is35j,ihi-is-35j,IHI,IS35J,partial,300x52.5Nx84,,2,1,missing_hero
mdl_ihi_is35nx,ihi-is-35nx,IHI,IS35NX,partial,300x52.5Nx84,,4,1,missing_hero
mdl_ihi_is35uj,ihi-is-35uj,IHI,IS35UJ,partial,300x52.5Nx84,,4,1,missing_hero
mdl_ihi_is38uj,ihi-is-38uj,IHI,IS38UJ,partial,300x52.5Nx84,,4,0,missing_hero
mdl_ihi_is38ux,ihi-is-38ux,IHI,IS38UX,partial,300x52.5Nx84,,2,1,missing_hero
mdl_ihi_is40g,ihi-is-40g,IHI,IS40G,partial,400x72.5Kx72,,3,3,missing_hero
mdl_ihi_is40gx,ihi-is-40gx,IHI,IS40GX,partial,400x72.5Kx72,,3,2,missing_hero
mdl_ihi_is40gx2,ihi-is-40gx-2,IHI,IS40GX2,partial,400x72.5Kx72,,2,0,missing_hero
mdl_ihi_is40gx3,ihi-is-40gx-3,IHI,IS40GX3,partial,400x72.5Kx72,,2,0,missing_hero
mdl_ihi_is40j,ihi-is-40j,IHI,IS40J,partial,400x72.5Kx72,,3,2,missing_hero
mdl_ihi_is40jx,ihi-is-40jx,IHI,IS40JX,partial,400x72.5Kx72,,3,2,missing_hero
mdl_ihi_is40nx,ihi-is-40nx,IHI,IS40NX,partial,400x72.5Kx72,,2,0,missing_hero
mdl_ihi_is45j,ihi-is-45j,IHI,IS45J,partial,400x72.5Kx72,,3,2,missing_hero
mdl_ihi_is45nx,ihi-is-45nx,IHI,IS45NX,partial,400x72.5Kx72,,3,2,missing_hero
mdl_ihi_is45uj,ihi-is-45uj,IHI,IS45UJ,partial,400x72.5Kx72,,3,2,missing_hero
mdl_ihi_is50g,ihi-is-50g,IHI,IS50G,partial,400x72.5Kx74,,4,3,missing_hero
mdl_ihi_is50g3,ihi-is-50g3,IHI,IS50G3,partial,400x72.5Kx74,,4,2,missing_hero
mdl_ihi_is50gx,ihi-is-50gx,IHI,IS50GX,partial,400x72.5Kx74,,4,2,missing_hero
mdl_ihi_is50uj,ihi-is-50uj,IHI,IS50UJ,partial,400x72.5Kx74,,4,2,missing_hero
mdl_ihi_is50ux,ihi-is-50ux,IHI,IS50UX,partial,400x72.5Kx74,,4,3,missing_hero
mdl_ihi_is50z,ihi-is-50z,IHI,IS50Z,partial,400x72.5Kx74,,4,2,missing_hero
mdl_ihi_is55,ihi-is-55,IHI,IS55,partial,400x72.5Kx74,,4,2,missing_hero
mdl_ihi_is55g,ihi-is-55g,IHI,IS55G,partial,400x72.5Kx74,,4,2,missing_hero
mdl_ihi_is55g3,ihi-is-55g-3,IHI,IS55G3,partial,400x72.5Kx74,,4,0,missing_hero
mdl_ihi_is55j,ihi-is-55j,IHI,IS55J,partial,400x72.5Kx74,,4,2,missing_hero
mdl_ihi_is55lx,ihi-is-55lx,IHI,IS55LX,partial,400x72.5Kx74,,4,2,missing_hero
mdl_ihi_is55n,ihi-is-55n,IHI,IS55N,partial,400x72.5Kx74,,7,2,missing_hero
mdl_ihi_is55u1,ihi-is-55u-1,IHI,IS55U1,partial,400x72.5Kx74,,4,0,missing_hero
mdl_ihi_is55u2,ihi-is-55u-2,IHI,IS55U2,partial,400x72.5Kx74,,4,0,missing_hero
mdl_ihi_is55uj,ihi-is-55uj,IHI,IS55UJ,partial,400x72.5Kx74,,4,2,missing_hero
mdl_ihi_is55ux,ihi-is-55ux,IHI,IS55UX,partial,400x72.5Kx74,,4,2,missing_hero
mdl_jcb_150t,jcb-150t,JCB,150T,partial,320x86x48,,0,2,missing_hero
mdl_jcb_16c_1,jcb-16c-1,JCB,16C-1,partial,230x48x70,,2,0,missing_hero
mdl_jcb_180t,jcb-180t,JCB,180T,partial,320x86Bx50,,11,1,missing_hero
mdl_jcb_18z_1,jcb-18z-1,JCB,18Z-1,partial,230x48x70,,2,0,missing_hero
mdl_jcb_190t,jcb-190t,JCB,190T,partial,320x86Bx50,,33,1,missing_hero
mdl_jcb_190t_eco,jcb-190t-eco,JCB,190T-ECO,partial,320x86Bx50,,11,1,missing_hero
mdl_jcb_19c_1,jcb-19c-1,JCB,19C-1,partial,230x48x70,,2,0,missing_hero
mdl_jcb_205t,jcb-205t,JCB,205T,partial,320x86x52,,15,2,missing_hero
mdl_jcb_205t_eco,jcb-205t-eco,JCB,205T-ECO,review,320x86Bx50,,0,0,missing_hero; no_products
mdl_jcb_210t,jcb-210t,JCB,210T,partial,320x86Bx50,,11,0,missing_hero
mdl_jcb_215t,jcb-215t,JCB,215T,partial,320x86Bx50,,11,2,missing_hero
mdl_jcb_225t,jcb-225t,JCB,225T,review,450x86Bx56,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/jcb-skid-steer-hero.webp?v=1773971451,0,0,no_products
mdl_jcb_225t_eco,jcb-225t-eco,JCB,225T-ECO,partial,450x86Bx56,,15,2,missing_hero
mdl_jcb_250t,jcb-250-t-tracks,JCB,250T,partial,450x86Bx56,,13,0,missing_hero
mdl_jcb_260t,jcb-260t,JCB,260T,ready,450x86Bx56,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/jcb-260t-hero.webp,15,2,
mdl_jcb_260t_eco,jcb-260t-eco,JCB,260T-ECO,partial,450x86Bx56,,15,2,missing_hero
mdl_jcb_270t,jcb-270t,JCB,270T,review,450x86Bx56,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/jcb-skid-steer-hero.webp?v=1773971451,0,0,no_products
mdl_jcb_2ts,jcb-2ts,JCB,2TS,review,320x86Bx50,,0,0,missing_hero; no_products
mdl_jcb_2ts_7t,jcb-2-ts-7-t-tracks,JCB,2TS-7T,partial,320x86Bx50,,11,0,missing_hero
mdl_jcb_300t,jcb-300t,JCB,300T,ready,450x86Bx56,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/jcb-300t-hero.webp,15,2,
mdl_jcb_300t_eco,jcb-300t-eco,JCB,300T-ECO,review,450x86Bx56,,0,0,missing_hero; no_products
mdl_jcb_320t,jcb-320t,JCB,320T,review,450x86Bx56,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/jcb-skid-steer-hero.webp?v=1773971451,0,0,no_products
mdl_jcb_320t_eco,jcb-320t-eco,JCB,320T-ECO,partial,450x86Bx56,,15,2,missing_hero
mdl_jcb_35z_1,jcb-35z-1,JCB,35Z 1,partial,450x81.5x76,,2,0,missing_hero
mdl_jcb_3ts_8t,jcb-3ts-8t,JCB,3TS-8T,ready,450x86Bx56,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/jcb-3ts-8t-hero.webp,15,2,
mdl_jcb_45z_1,jcb-45z-1,JCB,45Z 1,partial,400x72.5Kx74,,4,0,missing_hero
mdl_jcb_48z_1,jcb-48z-1,JCB,48Z 1,partial,400x72.5Kx74,,2,2,missing_hero
mdl_jcb_55z_1,jcb-55z-1,JCB,55Z 1,partial,400x72.5Kx74,,2,2,missing_hero
mdl_jcb_57c_1,jcb-57c-1,JCB,57C 1,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_jcb_57z_1,jcb-57z-1,JCB,57Z 1,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_jcb_65r,jcb-65r,JCB,65R,partial,400x72.5Kx74,,4,0,missing_hero
mdl_jcb_67c,jcb-67c,JCB,67C,partial,400x72.5Kx74,,4,0,missing_hero
mdl_jcb_801,jcb-801,JCB,801,partial,180x72x37,,3,0,missing_hero
mdl_jcb_8017,jcb-8017,JCB,8017,partial,230x48x70,,2,0,missing_hero
mdl_jcb_8018,jcb-8018,JCB,8018,ready,230x48x62,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/jcb-excavator-hero.webp?v=1773971530,1,0,
mdl_jcb_801r,jcb-801r,JCB,801R,partial,230x96x31,,2,0,missing_hero
mdl_jcb_802_plus,jcb-802-plus,JCB,802 PLUS,review,300x52.5Nx74,,0,0,missing_hero; no_products
mdl_jcb_802_super,jcb-802-super,JCB,802 SUPER,review,300x52.5Nx74,,0,0,missing_hero; no_products
mdl_jcb_802_7,jcb-802-7,JCB,802.7,ready,300x52.5Nx84,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/jcb-802-7-hero.webp,1,0,
mdl_jcb_802_7_zts,jcb-802-7-zts,JCB,802.7 ZTS,partial,300x52.5Nx74,,2,0,missing_hero
mdl_jcb_8025,jcb-8025,JCB,8025,review,300x52.5Nx78,,0,0,missing_hero; no_products
mdl_jcb_8025zts,jcb-8025zts,JCB,8025ZTS,partial,300x52.5Nx78,,2,1,missing_hero
mdl_jcb_8026,jcb-8026,JCB,8026,partial,300x52.5Nx78,,2,0,missing_hero
mdl_jcb_803,jcb-803,JCB,803,partial,300x52.5Nx84,,2,3,missing_hero
mdl_jcb_803_magnum,jcb-803-magnum,JCB,803 MAGNUM,partial,300x52.5Nx84,,2,0,missing_hero
mdl_jcb_803_plus,jcb-803-plus,JCB,803 PLUS,partial,300x52.5Nx84,,2,0,missing_hero
mdl_jcb_803_super,jcb-803-super,JCB,803 SUPER,partial,300x52.5Nx84,,2,0,missing_hero
mdl_jcb_8030_zts,jcb-8030zts,JCB,8030 ZTS,ready,300x52.5Nx84,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/jcb-8030zts-hero.webp,2,0,
mdl_jcb_8032,jcb-8032,JCB,8032,review,300x52.5Nx84,,0,0,missing_hero; no_products
mdl_jcb_8032zts,jcb-803-2-zts,JCB,8032ZTS,partial,300x52.5Nx84,,2,1,missing_hero
mdl_jcb_8035,jcb-8035,JCB,8035,review,300x52.5Nx84,,0,0,missing_hero; no_products
mdl_jcb_8035_zts,jcb-8035zts,JCB,8035 ZTS,ready,300x52.5Nx84,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/jcb-8035zts-hero.webp,2,0,
mdl_jcb_8035z,jcb-8035z,JCB,8035Z,partial,300x52.5Nx84,,4,1,missing_hero
mdl_jcb_803e,jcb-803e,JCB,803E,partial,300x52.5Nx84,,2,1,missing_hero
mdl_jcb_804,jcb-804,JCB,804,partial,300x52.5Nx84,,4,1,missing_hero
mdl_jcb_8045,jcb-8045,JCB,8045,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_jcb_8045zts,jcb-8045zts,JCB,8045ZTS,partial,400x72.5Kx74,,4,3,missing_hero
mdl_jcb_805,jcb-805,JCB,805,partial,400x72.5Kx74,,4,3,missing_hero
mdl_jcb_8050_zts,jcb-8050zts,JCB,8050 ZTS,ready,400x72.5Kx74,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/jcb-8050zts-hero.webp,4,0,
mdl_jcb_8052,jcb-805-2,JCB,8052,partial,400x72.5Kx74,,4,3,missing_hero
mdl_jcb_8055,jcb-8055,JCB,8055,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_jcb_8055rts,jcb-8055rts,JCB,8055RTS,partial,400x72.5Kx74,,4,0,missing_hero
mdl_jcb_8055z,jcb-8055z,JCB,8055Z,partial,400x72.5Kx74,,7,2,missing_hero
mdl_jcb_8055zts,jcb-8055zts,JCB,8055ZTS,partial,400x72.5Kx74,,4,0,missing_hero
mdl_jcb_806,jcb-806,JCB,806,partial,400x72.5Kx74,,4,2,missing_hero
mdl_jcb_8060,jcb-8060,JCB,8060,partial,400x72.5Kx74,,4,4,missing_hero
mdl_jcb_8065,jcb-8065,JCB,8065,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_jcb_8065rts,jcb-8065rts,JCB,8065RTS,partial,400x72.5Kx74,,7,2,missing_hero
mdl_jcb_8080,jcb-8080,JCB,8080,partial,450x81Nx76,,4,3,missing_hero
mdl_jcb_8080_zts,jcb-8080zts,JCB,8080 ZTS,partial,450x81.5x76,,1,0,missing_hero
mdl_jcb_8085zts,jcb-8085zts,JCB,8085ZTS,partial,450x81.5x76,,3,3,missing_hero
mdl_jcb_85z_1,jcb-85z-1,JCB,85Z-1,partial,450x81Nx78,,3,3,missing_hero
mdl_jcb_86c_1,jcb-86c-1,JCB,86C-1,partial,450x81Nx78,,2,1,missing_hero
mdl_jcb_90z_1,jcb-90z-1,JCB,90Z 1,review,450x81Nx78,,0,0,missing_hero; no_products
mdl_jcb_jz_70,jcb-jz-70,JCB,JZ 70,partial,450x81.5x76,,2,0,missing_hero
mdl_john_deere_17d,john-deere-17d,John Deere,17D,partial,230x48x70,,2,3,missing_hero
mdl_john_deere_17g,john-deere-17g,John Deere,17G,ready,230x48x70,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-17g-hero.webp,2,3,
mdl_john_deere_17p,john-deere-17p,John Deere,17P,ready,230x48x70,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/john-deere-excavator-hero.webp?v=1773971529,2,0,
mdl_john_deere_17zts,john-deere-17zts,John Deere,17ZTS,partial,230x48x70,,2,3,missing_hero
mdl_john_deere_26g,john-deere-26g,John Deere,26G,ready,300x52.5Nx80,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-26g-hero.webp,3,5,
mdl_john_deere_27d,john-deere-27d,John Deere,27D,partial,300x52.5Nx80,,3,6,missing_hero
mdl_john_deere_27zts,john-deere-27zts,John Deere,27ZTS,partial,300x52.5Nx78,,1,2,missing_hero
mdl_john_deere_30g,john-deere-30g,John Deere,30G,ready,300x52.5x86,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-30g-hero.webp,2,5,
mdl_john_deere_317g,john-deere-317g,John Deere,317G,ready,320x86Bx50,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-317g-hero.webp,19,4,
mdl_john_deere_319d,john-deere-319d,John Deere,319D,ready,320x86x52,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-319d-hero.webp,14,4,
mdl_john_deere_319e,john-deere-319e,John Deere,319E,ready,320x86x52,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-319e-hero.webp,25,3,
mdl_john_deere_323d,john-deere-323d,John Deere,323D,ready,320x86x52,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-323d-hero.webp,25,5,
mdl_john_deere_323e,john-deere-323e,John Deere,323E,ready,320x86x52,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-323e-hero.webp,25,4,
mdl_john_deere_325g,john-deere-325g,John Deere,325G,ready,320x86x52,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-325g-hero.webp,19,3,
mdl_john_deere_329d,john-deere-329d,John Deere,329D,ready,450x86Bx56,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-329d-hero.webp,15,5,
mdl_john_deere_329e,john-deere-329e,John Deere,329E,ready,450x86Bx56,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-329e-hero.webp,15,4,
mdl_john_deere_331g,john-deere-331g,John Deere,331G,ready,450x86Bx58,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-331g-hero.webp,14,2,
mdl_john_deere_331p,john-deere-331p,John Deere,331P,ready,450x86Bx58,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-331p-hero.webp,13,0,
mdl_john_deere_333d,john-deere-333d,John Deere,333D,ready,450x86Bx56,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-333d-hero.webp,13,4,
mdl_john_deere_333e,john-deere-333e,John Deere,333E,ready,450x86Bx56,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-333e-hero.webp,13,3,
mdl_john_deere_333g,john-deere-333g,John Deere,333G,ready,450x86Bx58,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-333g-hero.webp,14,2,
mdl_john_deere_333p,john-deere-333p,John Deere,333P,ready,450x86Bx58,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-333p-hero.webp,14,0,
mdl_john_deere_335p,john-deere-335p,John Deere,335P,ready,450x86Bx58,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-335p-hero.webp,13,0,
mdl_john_deere_35czts,john-deere-35czts,John Deere,35CZTS,partial,300x52.5x86,,2,3,missing_hero
mdl_john_deere_35d,john-deere-35d,John Deere,35D,ready,300x52.5x86,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-35d-hero.webp,3,7,
