entity_type,entity_id,handle_or_size,media_role,has_media,url_preview,status
machine,mdl_case_cx26,case-cx26,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_case_cx26c,case-cx26c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-cx26c-hero.webp,pass
machine,mdl_case_cx27b,case-cx27b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
machine,mdl_case_cx28,case-cx28,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx78-directional-01.webp,pass
machine,mdl_case_cx30,case-cx30,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
machine,mdl_case_cx30c,case-cx30c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-cx30c-hero.webp,pass
machine,mdl_case_cx33c,case-cx33c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5x86-mx-01.webp,pass
machine,mdl_case_cx35,case-cx35,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5x86-mx-01.webp,pass
machine,mdl_case_cx36,case-cx36,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Kx88-directional-01.webp,pass
machine,mdl_case_cx36b,case-cx36b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Kx88-directional-01.webp,pass
machine,mdl_case_cx37c,case-cx37c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-cx37c-hero.webp,pass
machine,mdl_case_cx39b,case-cx39b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Kx88-directional-01.webp,pass
machine,mdl_case_cx47,case-cx47,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_case_cx50,case-cx50,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_case_cx50b,case-cx50b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_case_cx55b,case-cx55b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_case_cx55bmsr,case-cx55b-msr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_case_cx57,case-cx57,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_case_cx57c,case-cx57c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-cx57c-hero.webp,pass
machine,mdl_case_cx60c,case-cx60c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-cx60c-hero.webp,pass
machine,mdl_case_cx65b,case-cx65b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_case_cx75sr,case-cx75sr,hero,no,,review
machine,mdl_case_cx80c,case-cx80c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-cx80c-hero.webp,pass
machine,mdl_case_tr270,case-tr270,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-tr270-hero.webp,pass
machine,mdl_case_tr270b,case-tr270b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/320x86x50-x-terrain-01.webp,pass
machine,mdl_case_tr310,case-tr310,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-tr310-hero.webp,pass
machine,mdl_case_tr310b,case-tr310b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-tr310b-hero.webp,pass
machine,mdl_case_tr320,case-tr320,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-tr320-hero.webp,pass
machine,mdl_case_tr320b,case-tr320b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x55-zig-zag-01.webp,pass
machine,mdl_case_tr340,case-tr340,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-tr340-hero.webp,pass
machine,mdl_case_tr340b,case-tr340b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-tr340b-hero.webp,pass
machine,mdl_case_tv370,case-tv370,hero,yes,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/case-skid-steer-hero.webp?v=1773971451,pass
machine,mdl_case_tv370b,case-tv370b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x55-zig-zag-01.webp,pass
machine,mdl_case_tv380,case-tv380,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-tv380-hero.webp,pass
machine,mdl_case_tv450,case-tv450,hero,yes,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/case-skid-steer-hero.webp?v=1773971451,pass
machine,mdl_case_tv450b,case-tv450b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-tv450b-hero.webp,pass
machine,mdl_case_tv620b,case-tv620b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-tv620b-hero.webp,pass
machine,mdl_cat_239d,caterpillar-239d,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x86x49-zig-zag-01.webp,pass
machine,mdl_cat_239d3,caterpillar-239d3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/320x86x49-zig-zag-01.webp,pass
machine,mdl_cat_247,caterpillar-247,hero,no,,review
machine,mdl_cat_247b,caterpillar-247b,hero,no,,review
machine,mdl_cat_247b2,caterpillar-247b2,hero,no,,review
machine,mdl_cat_247b3,caterpillar-247b3,hero,no,,review
machine,mdl_cat_2493,caterpillar-2493,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x86x49-zig-zag-01.webp,pass
machine,mdl_cat_249d,caterpillar-249d,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x86x49-zig-zag-01.webp,pass
machine,mdl_cat_249d3,caterpillar-249d3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x86x49-zig-zag-01.webp,pass
machine,mdl_cat_255,caterpillar-255,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86Bx52-c-block-01.webp,pass
machine,mdl_cat_257,caterpillar-257,hero,no,,review
machine,mdl_cat_257b,caterpillar-257b,hero,no,,review
machine,mdl_cat_257b2,caterpillar-257b2,hero,no,,review
machine,mdl_cat_257b3,caterpillar-257b3,hero,no,,review
machine,mdl_cat_257d,caterpillar-257d,hero,no,,review
machine,mdl_cat_259b,caterpillar-259b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x86x53-multi-bar-01.webp,pass
machine,mdl_cat_259b3,caterpillar-259b3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x86x53-multi-bar-01.webp,pass
machine,mdl_cat_259d,caterpillar-259d,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x86x53-multi-bar-01.webp,pass
machine,mdl_cat_259d3,caterpillar-259d3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x86x53-multi-bar-01.webp,pass
machine,mdl_cat_265,caterpillar-265,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x55-zig-zag-01.webp,pass
machine,mdl_cat_267b,caterpillar-267b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/457x101.6x56-multi-bar-01.webp,pass
machine,mdl_cat_277,caterpillar-277,hero,no,,review
machine,mdl_cat_277b,caterpillar-277b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/457x101.6x56-multi-bar-01.webp,pass
machine,mdl_cat_277c,caterpillar-277c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/457x101.6x51-multi-bar-01.webp,pass
machine,mdl_cat_279c,caterpillar-279c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x60-all-terrain-01.webp,pass
machine,mdl_cat_279c2,caterpillar-279c2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x56-c-block-01.webp,pass
machine,mdl_cat_279d,caterpillar-279d,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x56-c-block-01.webp,pass
machine,mdl_cat_279d3,caterpillar-279d3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x56-c-block-01.webp,pass
machine,mdl_cat_287,caterpillar-287,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/457x101.6x51-multi-bar-01.webp,pass
machine,mdl_cat_287b,caterpillar-287b,hero,no,,review
machine,mdl_cat_287c,caterpillar-287c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/457x101.6x51-multi-bar-01.webp,pass
machine,mdl_cat_287c2,caterpillar-287c2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/457x101.6x51-multi-bar-01.webp,pass
machine,mdl_cat_287d,caterpillar-287d,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/457x101.6x51-multi-bar-01.webp,pass
machine,mdl_cat_289c,caterpillar-289c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x60-all-terrain-01.webp,pass
machine,mdl_cat_289c2,caterpillar-289c2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x56-c-block-01.webp,pass
machine,mdl_cat_289d,caterpillar-289d,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x56-c-block-01.webp,pass
machine,mdl_cat_289d2,caterpillar-289d2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x56-c-block-01.webp,pass
machine,mdl_cat_289d3,caterpillar-289d3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x56-c-block-01.webp,pass
machine,mdl_cat_297c,caterpillar-297c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/457x101.6x51-multi-bar-01.webp,pass
machine,mdl_cat_297d2,caterpillar-297d2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/457x101.6x51-multi-bar-01.webp,pass
machine,mdl_cat_297d2_xhp,caterpillar-297d2-xhp,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/457x101.6x51-multi-bar-01.webp,pass
machine,mdl_cat_299c,caterpillar-299c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x60-all-terrain-01.webp,pass
machine,mdl_cat_299d,caterpillar-299d,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x60-all-terrain-01.webp,pass
machine,mdl_cat_299d_xhp,caterpillar-299d-xhp,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x60-all-terrain-01.webp,pass
machine,mdl_cat_299d2,caterpillar-299d2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x60-all-terrain-01.webp,pass
machine,mdl_cat_299d3,caterpillar-299d3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x60-all-terrain-01.webp,pass
machine,mdl_cat_300_9d,caterpillar-300-9d,hero,no,,review
machine,mdl_cat_301_5,caterpillar-301-5,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x96x31-mx-01.webp,pass
machine,mdl_cat_301_7d,caterpillar-301-7d,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x72-directional-01.webp,pass
machine,mdl_cat_3016,caterpillar-301-6,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_cat_3016c,caterpillar-301-6c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_cat_3018c,caterpillar-301-8c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_cat_302_5,caterpillar-302-5,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx78-directional-01.webp,pass
machine,mdl_cat_302_5c,caterpillar-302-5c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx78-directional-01.webp,pass
machine,mdl_cat_303_cr,caterpillar-303cr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_cat_303_5,caterpillar-303-5,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_cat_303_5_cr,caterpillar-303-5cr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Wx90-block-01.webp,pass
machine,mdl_cat_303_5c_cr,caterpillar-303-5c-cr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Wx90-block-01.webp,pass
machine,mdl_cat_303_5d,caterpillar-303-5d,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Wx90-block-01.webp,pass
machine,mdl_cat_303_5d_cr,caterpillar-303-5d-cr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Wx90-block-01.webp,pass
machine,mdl_cat_303_5e_cr,caterpillar-303-5e-cr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Wx90-block-01.webp,pass
machine,mdl_cat_303c_cr,caterpillar-303ccr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Wx90-block-01.webp,pass
machine,mdl_cat_303e,caterpillar-303e,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_cat_303ecr,caterpillar-303ecr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_cat_304,caterpillar-304,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Wx90-block-01.webp,pass
machine,mdl_cat_304_5,caterpillar-304-5,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_cat_304_5e2,caterpillar-304-5e2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Wx90-block-01.webp,pass
machine,mdl_cat_304c,caterpillar-304c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_cat_304c_cr,caterpillar-304ccr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_cat_304cr,caterpillar-304cr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_cat_304d,caterpillar-304d,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Wx90-block-01.webp,pass
machine,mdl_cat_304d_cr,caterpillar-304d-cr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/350x52.5Bx90-directional-01.webp,pass
machine,mdl_cat_304e,caterpillar-304e,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Wx90-block-01.webp,pass
machine,mdl_cat_304e_cr,caterpillar-304e-cr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/350x52.5Bx90-directional-01.webp,pass
machine,mdl_cat_304e2,caterpillar-304e2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Wx90-block-01.webp,pass
machine,mdl_cat_305_cr,caterpillar-305cr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_cat_305_5,caterpillar-305-5,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_cat_305_5d_cr,caterpillar-305-5d-cr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_cat_305_5e,caterpillar-305-5e,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_cat_305_5e_cr,caterpillar-305-5e-cr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_cat_305_5e2,caterpillar-305-5e2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_cat_305_5e2_cr,caterpillar-305-5e2-cr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_cat_305c,caterpillar-305c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_cat_305c_cr,caterpillar-305c-cr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_cat_305d,caterpillar-305d,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_cat_305dcr,caterpillar-305dcr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_cat_305e,caterpillar-305e,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_cat_305e_cr,caterpillar-305e-cr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_cat_305e2,caterpillar-305e2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_cat_305e2_cr,caterpillar-305e2-cr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_cat_306,caterpillar-306,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_cat_306_cr,caterpillar-306-cr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_cat_308_cr,caterpillar-308cr,hero,no,,review
machine,mdl_cat_308b,caterpillar-308b,hero,no,,review
machine,mdl_cat_308c_cr,caterpillar-308ccr,hero,no,,review
machine,mdl_cat_308c_sr,caterpillar-308c-sr,hero,no,,review
machine,mdl_cat_308dcr,caterpillar-308d-cr,hero,no,,review
machine,mdl_cat_308e,caterpillar-308e,hero,no,,review
machine,mdl_cat_308e_cr,caterpillar-308e-cr,hero,no,,review
machine,mdl_cat_308e2_cr,caterpillar-308e2-cr,hero,no,,review
machine,mdl_cat_mm15t,caterpillar-mm15t,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x96x31-mx-01.webp,pass
machine,mdl_cormidi_c85,cormidi-c85,hero,no,,review
machine,mdl_daewoo_ah30,daewoo-ah-30,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
