machine_id,shopify_handle,track_size_options,v2_track_products,tnt_products,uc_products,sprockets,idlers,rear_idlers,rollers,wide_before_narrow,status,issues
mdl_komatsu_pc202,komatsu-pc20-2,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc206,komatsu-pc20-6,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc207,komatsu-pc20-7,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc20mr2,komatsu-pc20-mr-2,3,1,1,1,0,0,0,0,pass,pass,
mdl_komatsu_pc22mr3,komatsu-pc22mr-3,2,1,1,1,0,0,0,0,review,pass,
mdl_komatsu_pc25,komatsu-pc25,2,2,2,2,0,0,0,0,review,pass,
mdl_komatsu_pc251,komatsu-pc25-1,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc257,komatsu-pc25-7,1,3,1,3,0,0,0,0,n/a,pass,
mdl_komatsu_pc25r8,komatsu-pc25r-8,1,3,1,3,0,0,0,0,n/a,pass,
mdl_komatsu_pc26mr,komatsu-pc26mr,1,3,1,4,0,0,0,0,n/a,pass,
mdl_komatsu_pc26mr3,komatsu-pc26mr-3,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc27mr,komatsu-pc27mr,1,3,1,5,1,0,0,0,n/a,pass,
mdl_komatsu_pc27mr1,komatsu-pc27mr-1,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc27mr2,komatsu-pc27mr-2,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc27mr3,komatsu-pc27mr-3,1,3,1,3,0,0,0,0,n/a,pass,
mdl_komatsu_pc27r8,komatsu-pc27r-8,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc28,komatsu-pc28,1,2,1,3,0,0,0,0,n/a,pass,
mdl_komatsu_pc28uu,komatsu-pc28uu,1,2,1,3,0,0,0,0,n/a,pass,
mdl_komatsu_pc28uu1,komatsu-pc28uu-1,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc28uu2,komatsu-pc28uu-2,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc28uu3,komatsu-pc28uu-3,1,3,1,3,0,0,0,0,n/a,pass,
mdl_komatsu_pc30,komatsu-pc30,2,1,1,2,0,0,0,1,review,pass,
mdl_komatsu_pc306,komatsu-pc30-6,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc307,komatsu-pc30-7,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc30mr,komatsu-pc30mr,2,2,2,3,0,0,0,0,review,pass,
mdl_komatsu_pc30mr_1,komatsu-pc30mr-1,1,3,2,4,0,0,0,0,n/a,pass,
mdl_komatsu_pc30mr2,komatsu-pc30mr-2,1,2,1,2,0,0,0,0,n/a,pass,
mdl_komatsu_pc30mr3,komatsu-pc30mr-3,1,2,1,2,0,0,0,0,n/a,pass,
mdl_komatsu_pc30r8,komatsu-pc30r-8,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc35mr,komatsu-pc-35mr,3,3,2,5,0,0,0,0,review,pass,
mdl_komatsu_pc35mr1,komatsu-pc35mr-1,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc35mr2,komatsu-pc35mr-2,1,1,1,1,0,0,0,0,n/a,pass,
mdl_komatsu_pc35mr3,komatsu-pc35mr-3,1,2,1,2,0,0,0,0,n/a,pass,
mdl_komatsu_pc35r,komatsu-pc35r,2,2,2,3,0,0,0,0,review,pass,
mdl_komatsu_pc35r8,komatsu-pc35r-8,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc40mr3,komatsu-pc40mr-3,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc45mr,komatsu-pc-45mr,6,2,1,2,0,0,0,0,review,pass,
mdl_komatsu_pc45mr1,komatsu-pc-45mr-1,3,2,1,2,0,0,0,0,review,pass,
mdl_komatsu_pc45mr2,komatsu-pc-45mr-2,3,4,1,4,0,0,0,0,review,pass,
mdl_komatsu_pc45mr3,komatsu-pc45mr-3,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc45mr5,komatsu-pc45mr-5,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc50fr2,komatsu-pc50fr-2,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc50m2,komatsu-pc-50m-2,3,2,1,2,0,0,0,0,review,pass,
mdl_komatsu_pc50mr,komatsu-pc-50mr,3,6,2,8,0,0,0,0,review,pass,
mdl_komatsu_pc50mr2,komatsu-pc50mr-2,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc50uu1,komatsu-pc-50uu-1,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc55mr2,komatsu-pc55mr-2,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc55mr3,komatsu-pc55mr-3,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc55mr4,komatsu-pc55mr-4,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc55mr5,komatsu-pc55mr-5,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_komatsu_pc58uu3,komatsu-pc-58uu-3,4,2,1,2,0,0,0,0,review,pass,
mdl_komatsu_pc58uux,komatsu-pc-58uu-x,3,2,1,2,0,0,0,0,review,pass,
mdl_komatsu_pc60,komatsu-pc-60,3,4,1,4,0,0,0,0,review,pass,
mdl_komatsu_pc605,komatsu-pc-60-5,3,4,1,4,0,0,0,0,review,pass,
mdl_komatsu_pc78mr6,komatsu-pc-78mr-6,2,2,1,2,0,0,0,0,review,pass,
mdl_komatsu_pc78n,komatsu-pc-78n,2,2,1,2,0,0,0,0,review,pass,
mdl_komatsu_pc80mr,komatsu-pc-80mr,2,4,2,8,0,0,0,1,review,pass,
mdl_komatsu_pc88mr,komatsu-pc-88mr,2,1,1,1,0,0,0,0,review,pass,
mdl_komatsu_pc88mr10,komatsu-pc-88mr-10,2,2,1,2,0,0,0,0,review,pass,
mdl_komatsu_pc88mr6,komatsu-pc-88mr-6,2,2,1,2,0,0,0,0,review,pass,
mdl_komatsu_pc88mr8,komatsu-pc-88mr-8,2,2,1,2,0,0,0,0,review,pass,
mdl_kubota_k008,kubota-k-008,1,1,1,2,1,0,0,0,n/a,pass,
mdl_kubota_k008_2,kubota-k-008-2,1,2,2,2,0,0,0,0,n/a,pass,
mdl_kubota_k008_3,kubota-k-008-3,1,1,1,3,2,0,0,0,n/a,pass,
mdl_kubota_k008dh,kubota-k-008dh,1,1,1,1,0,0,0,0,n/a,pass,
mdl_kubota_k028,kubota-k-028,1,6,2,7,0,0,0,0,n/a,pass,
mdl_kubota_k030,kubota-k-030,1,3,1,4,0,0,0,0,n/a,pass,
mdl_kubota_k030_3,kubota-k-030-3,1,7,3,12,0,0,0,2,n/a,pass,
mdl_kubota_k035,kubota-k-035,2,4,2,6,0,0,0,0,review,pass,
mdl_kubota_k035_3,kubota-k-035-3,2,4,3,7,0,0,0,1,review,pass,
mdl_kubota_k038,kubota-k-038,2,2,1,2,0,0,0,0,review,pass,
mdl_kubota_k040,kubota-k-040,3,8,4,12,0,0,0,0,review,pass,
mdl_kubota_k045,kubota-k-045,3,4,2,6,0,0,0,0,review,pass,
mdl_kubota_kh040,kubota-kh040,1,6,3,8,0,0,0,0,n/a,pass,
mdl_kubota_kh055,kubota-kh055,1,2,1,4,0,0,0,0,n/a,pass,
mdl_kubota_kh90,kubota-kh-90,2,2,1,4,0,0,0,0,review,pass,
mdl_kubota_kh91,kubota-kh-91,1,3,1,4,0,0,0,0,n/a,pass,
mdl_kubota_kx_040_5,kubota-kx040-5,1,1,1,1,0,0,0,0,n/a,pass,
mdl_kubota_kx018_4,kubota-kx018-4,1,3,2,7,1,1,0,2,n/a,pass,
mdl_kubota_kx027,kubota-kx-027,2,1,1,2,0,0,0,0,review,pass,
mdl_kubota_kx030_4,kubota-kx030-4,1,2,1,3,0,1,0,0,n/a,pass,
mdl_kubota_kx033_4,kubota-kx033-4,2,3,2,7,1,1,0,2,review,pass,
mdl_kubota_kx035,kubota-kx035,2,2,2,3,0,0,0,0,review,pass,
mdl_kubota_kx040,kubota-kx040,1,4,2,6,0,0,0,0,n/a,pass,
mdl_kubota_kx040_4,kubota-kx040-4,1,5,1,11,1,1,0,2,n/a,pass,
mdl_kubota_kx041,kubota-kx041,2,1,1,1,0,0,0,0,review,pass,
mdl_kubota_kx045,kubota-kx-045,3,4,2,6,0,0,0,0,review,pass,
mdl_kubota_kx057_4,kubota-kx057-4,3,8,2,20,2,2,0,6,review,pass,
mdl_kubota_kx057_5,kubota-kx057-5,3,4,1,8,1,0,0,2,review,pass,
mdl_kubota_kx080,kubota-kx080,2,4,2,11,1,1,0,2,review,pass,
mdl_kubota_kx080_3,kubota-kx080-3,2,4,2,12,1,1,0,3,review,pass,
mdl_kubota_kx080_4,kubota-kx080-4,2,7,3,19,2,2,0,2,review,pass,
mdl_kubota_kx080_4s,kubota-kx080-4s,2,5,1,11,1,1,0,1,review,pass,
mdl_kubota_kx101,kubota-kx-101,2,2,1,6,2,0,0,0,review,pass,
mdl_kubota_kx101_3,kubota-kx-101-3,2,3,2,8,0,1,0,2,review,pass,
mdl_kubota_kx121_2,kubota-kx121-2,1,2,1,5,1,0,0,0,n/a,pass,
mdl_kubota_kx121_2s,kubota-kx-121-2s,1,4,2,8,2,0,0,0,n/a,pass,
mdl_kubota_kx121_3,kubota-kx121-3,1,2,1,8,1,1,0,2,n/a,pass,
mdl_kubota_kx161_2,kubota-kx161-2,3,4,2,8,0,0,0,2,review,pass,
mdl_kubota_kx161_2s,kubota-kx-161-2s,3,4,2,6,0,0,0,0,review,pass,
mdl_kubota_kx161_3,kubota-kx161-3,3,2,1,10,1,1,0,4,review,pass,
mdl_kubota_kx41_3,kubota-kx41-3,1,3,2,5,1,1,0,0,n/a,pass,
mdl_kubota_kx41_3v,kubota-kx41-3v,1,2,1,7,1,2,0,2,n/a,pass,
mdl_kubota_kx61_2,kubota-kx-61-2,2,1,1,3,0,1,0,0,review,pass,
mdl_kubota_kx61_2s,kubota-kx-61-2s,2,1,1,1,0,0,0,0,review,pass,
mdl_kubota_kx61_3,kubota-kx-61-3,2,3,2,8,0,1,0,2,review,pass,
mdl_kubota_kx71,kubota-kx71,1,0,0,1,0,0,0,0,n/a,review,no_v2_track_products
mdl_kubota_kx71_2,kubota-kx-71-2,1,3,1,5,0,1,0,0,n/a,pass,
mdl_kubota_kx71_3,kubota-kx71-3,1,2,1,8,1,1,0,2,n/a,pass,
mdl_kubota_kx71_3s,kubota-kx71-3s,1,3,1,8,1,1,0,2,n/a,pass,
mdl_kubota_kx91,kubota-kx91,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_kubota_kx91_2,kubota-kx91-2,1,3,1,6,1,1,0,0,n/a,pass,
mdl_kubota_kx91_2s,kubota-kx-91-2s,1,3,1,4,0,0,0,0,n/a,pass,
mdl_kubota_kx91_3,kubota-kx91-3,1,2,1,8,1,1,0,2,n/a,pass,
mdl_kubota_rx141,kubota-rx141,1,2,1,2,0,0,0,0,n/a,pass,
mdl_kubota_scl1000,kubota-scl1000,0,1,1,1,0,0,0,0,n/a,review,no_track_size_options
mdl_kubota_svl65,kubota-svl65,1,3,3,3,0,0,0,0,n/a,pass,
mdl_kubota_svl65_2,kubota-svl65-2,2,24,18,29,1,3,0,1,pass,pass,
mdl_kubota_svl75,kubota-svl75,1,24,18,28,1,2,0,1,n/a,pass,
mdl_kubota_svl75_2,kubota-svl75-2,2,24,18,31,1,4,0,2,pass,pass,
mdl_kubota_svl75_3,kubota-svl75-3,2,45,33,53,2,4,0,2,pass,pass,
mdl_kubota_svl75c,kubota-svl75c,2,4,4,4,0,0,0,0,pass,pass,
mdl_kubota_svl90_2,kubota-svl90-2,1,26,16,31,2,2,0,1,n/a,pass,
mdl_kubota_svl95_2,kubota-svl95-2,1,13,8,17,1,2,0,1,n/a,pass,
mdl_kubota_svl95_2s,kubota-svl95-2s,1,13,8,17,1,2,0,1,n/a,pass,
mdl_kubota_svl97_2,kubota-svl97-2,1,13,8,17,1,2,0,1,n/a,pass,
mdl_kubota_svl97_3,kubota-svl97-3,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_kubota_u_15_3,kubota-u-15-3,1,2,1,2,0,0,0,0,n/a,pass,
mdl_kubota_u15,kubota-u15,1,2,1,4,1,1,0,0,n/a,pass,
mdl_kubota_u17,kubota-u17,1,3,2,6,1,1,0,1,n/a,pass,
mdl_kubota_u17_3,kubota-u-17-3,1,3,2,3,0,0,0,0,n/a,pass,
mdl_kubota_u25,kubota-u25,1,3,1,9,2,1,0,2,n/a,pass,
mdl_kubota_u25_3,kubota-u-25-3,1,5,2,16,4,2,0,3,n/a,pass,
mdl_kubota_u27_4,kubota-u27-4,1,2,1,8,1,1,0,2,n/a,pass,
mdl_kubota_u30,kubota-u-30,2,2,1,4,0,0,0,0,review,pass,
mdl_kubota_u30_1,kubota-u-30-1,2,2,1,4,0,0,0,0,review,pass,
mdl_kubota_u30_2,kubota-u-30-2,2,2,1,4,0,0,0,0,review,pass,
mdl_kubota_u30_3,kubota-u-30-3,2,2,1,9,0,2,0,3,review,pass,
mdl_kubota_u35,kubota-u35,2,2,1,9,3,0,0,2,review,pass,
mdl_kubota_u35_3,kubota-u-35-3,2,3,2,9,0,1,0,3,review,pass,
mdl_kubota_u35_4,kubota-u-35-4,2,3,2,9,1,1,0,2,review,pass,
mdl_kubota_u35s,kubota-u-35s,2,2,1,2,0,0,0,0,review,pass,
mdl_kubota_u45,kubota-u-45,3,4,2,7,0,0,0,1,review,pass,
mdl_kubota_u45_3,kubota-u-45-3,3,5,2,12,1,1,0,3,review,pass,
mdl_kubota_u45s,kubota-u45s,3,2,1,8,1,0,0,3,review,pass,
mdl_kubota_u45st,kubota-u45st,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_kubota_u48_4,kubota-u-48-4,3,5,2,8,0,0,0,1,review,pass,
mdl_kubota_u48_5,kubota-u48-5,3,3,1,8,1,0,0,3,review,pass,
mdl_kubota_u55,kubota-u55,3,4,1,8,1,0,0,2,review,pass,
mdl_kubota_u55_4,kubota-u55-4,3,2,1,8,1,1,0,2,review,pass,
mdl_manitou_3200vt,manitou-3200vt,1,13,8,17,1,2,0,1,n/a,pass,
mdl_manitou_mx65,manitou-mx65,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_mustang_1350r,mustang-1350r,1,0,0,39,0,0,0,0,n/a,review,no_v2_track_products
mdl_mustang_1650rt,mustang-1650-rt,2,17,13,20,0,2,0,1,pass,pass,
mdl_mustang_1750_rt,mustang-1750-rt,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_mustang_2100rt,mustang-2100rt,1,13,9,18,2,2,0,1,n/a,pass,
mdl_mustang_2150rt,mustang-2150rt,1,13,9,16,1,1,0,1,n/a,pass,
mdl_mustang_2500rt,mustang-2500rt,1,13,8,17,1,2,0,1,n/a,pass,
mdl_mustang_me5002,mustang-me5002,3,3,1,5,0,0,0,0,review,pass,
mdl_mustang_me6002,mustang-me6002,3,3,1,5,0,0,0,0,review,pass,
mdl_mustang_me6003,mustang-me6003,3,3,1,5,0,0,0,0,review,pass,
mdl_mustang_me6502,mustang-me6502,3,3,1,5,0,0,0,0,review,pass,
mdl_mustang_mtl16,mustang-mtl16,2,4,4,8,1,2,0,1,pass,pass,
mdl_mustang_mtl20,mustang-mtl20,1,6,6,11,2,2,0,1,n/a,pass,
mdl_mustang_mtl25,mustang-mtl25,1,6,6,10,1,2,0,1,n/a,pass,
mdl_mustang_mtl316,mustang-mtl316,2,4,4,8,1,2,0,1,pass,pass,
mdl_mustang_mtl320,mustang-mtl320,1,6,6,10,1,2,0,1,n/a,pass,
mdl_mustang_mtl325,mustang-mtl325,1,6,6,10,1,2,0,1,n/a,pass,
mdl_mustang_rt2100,mustang-rt2100,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_mustang_rt2500,mustang-rt2500,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_new_holland_c175,new-holland-c175,2,38,28,42,1,2,0,1,pass,pass,
mdl_new_holland_c180,new-holland-c180,2,8,8,12,1,2,0,1,pass,pass,
mdl_new_holland_c185,new-holland-c185,1,20,16,28,2,4,0,2,n/a,pass,
mdl_new_holland_c190,new-holland-c190,1,16,12,20,1,2,0,1,n/a,pass,
mdl_new_holland_c227,new-holland-c227,2,19,14,24,1,3,0,1,pass,pass,
mdl_new_holland_c232,new-holland-c232,1,16,12,21,1,3,0,1,n/a,pass,
mdl_new_holland_c234,new-holland-c234,1,12,8,17,1,3,0,1,n/a,pass,
mdl_new_holland_c237,new-holland-c237,1,12,8,17,1,3,0,1,n/a,pass,
mdl_new_holland_c238,new-holland-c238,1,16,12,21,1,3,0,1,n/a,pass,
mdl_new_holland_c245,new-holland-c245,1,12,8,17,1,3,0,1,n/a,pass,
mdl_new_holland_c314,new-holland-c314,1,7,6,7,0,0,0,0,n/a,pass,
mdl_new_holland_c327,new-holland-c327,1,14,11,19,1,3,0,1,n/a,pass,
mdl_new_holland_c330,new-holland-c330,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_new_holland_c332,new-holland-c332,1,12,8,17,1,3,0,1,n/a,pass,
mdl_new_holland_c334,new-holland-c334,1,12,8,17,1,3,0,1,n/a,pass,
mdl_new_holland_c337,new-holland-c337,1,12,8,17,1,3,0,1,n/a,pass,
mdl_new_holland_c345,new-holland-c345,1,12,8,17,1,3,0,1,n/a,pass,
mdl_new_holland_c362,new-holland-c362,1,10,10,14,0,2,0,2,n/a,pass,
mdl_new_holland_e_35_2sr,new-holland-e-35-2sr,2,1,1,1,0,0,0,0,review,pass,
mdl_new_holland_e_35sr,new-holland-e35sr,2,1,1,1,0,0,0,0,review,pass,
mdl_new_holland_e_70bsr,new-holland-e-70bsr,1,2,1,2,0,0,0,0,n/a,pass,
mdl_new_holland_e_70sr,new-holland-e-70sr,1,2,1,2,0,0,0,0,n/a,pass,
mdl_new_holland_e_80,new-holland-e-80,3,2,1,2,0,0,0,0,review,pass,
mdl_new_holland_e_80bmsr,new-holland-e-80bmsr,1,2,1,2,0,0,0,0,n/a,pass,
mdl_new_holland_e_80cs,new-holland-e-80cs,1,2,1,2,0,0,0,0,n/a,pass,
mdl_new_holland_e_80msr,new-holland-e-80msr,1,2,1,2,0,0,0,0,n/a,pass,
mdl_new_holland_e16,new-holland-e16,1,4,2,4,0,0,0,0,n/a,pass,
mdl_new_holland_e17,new-holland-e17,1,2,1,2,0,0,0,0,n/a,pass,
mdl_new_holland_e17c,new-holland-e17c,1,2,1,2,0,0,0,0,n/a,pass,
mdl_new_holland_e18,new-holland-e18,1,2,1,2,0,0,0,0,n/a,pass,
mdl_new_holland_e18c,new-holland-e18c,1,2,1,2,0,0,0,0,n/a,pass,
mdl_new_holland_e18sr,new-holland-e18sr,1,2,1,2,0,0,0,0,n/a,pass,
mdl_new_holland_e20_2sr,new-holland-e20-2sr,2,1,1,2,0,0,0,0,review,pass,
mdl_new_holland_e20sr,new-holland-e20sr,2,2,2,3,0,0,0,0,review,pass,
mdl_new_holland_e22_2sr,new-holland-e22-2sr,2,1,1,2,0,0,0,0,review,pass,
mdl_new_holland_e25sr,new-holland-e25sr,2,1,1,4,0,0,0,2,review,pass,
mdl_new_holland_e26bsr,new-holland-e26bsr,2,1,1,1,0,0,0,0,review,pass,
mdl_new_holland_e26c,new-holland-e26c,1,1,1,1,0,0,0,0,n/a,pass,
mdl_new_holland_e27,new-holland-e27,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_new_holland_e27_2sr,new-holland-e27-2sr,1,3,1,4,0,0,0,0,n/a,pass,
mdl_new_holland_e29bsr,new-holland-e-29-b-sr,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_new_holland_e30c,new-holland-e30c,1,2,1,4,0,0,0,2,n/a,pass,
mdl_new_holland_e33c,new-holland-e33c,1,6,4,8,2,0,0,0,n/a,pass,
mdl_new_holland_e35,new-holland-e35,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_new_holland_e352c,new-holland-e-35-2c,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_new_holland_e37c,new-holland-e37c,1,4,2,5,1,0,0,0,n/a,pass,
mdl_new_holland_e40_2sr,new-holland-e-40-2sr,3,3,2,5,0,0,0,0,review,pass,
mdl_new_holland_e40sr,new-holland-e-40sr,3,5,3,9,0,0,0,1,review,pass,
mdl_new_holland_e45_2sr,new-holland-e-45-2sr,3,3,2,3,0,0,0,0,review,pass,
mdl_new_holland_e455r,new-holland-e455r,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_new_holland_e45sr,new-holland-e-45sr,6,1,1,1,0,0,0,0,review,pass,
mdl_new_holland_e50,new-holland-e50,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_new_holland_e50_2sr,new-holland-e-50-2sr,3,3,2,3,0,0,0,0,review,pass,
mdl_new_holland_e50b,new-holland-e-50b,3,3,2,6,0,0,0,3,review,pass,
mdl_new_holland_e50sr,new-holland-e50sr,3,1,1,2,0,0,0,1,review,pass,
mdl_new_holland_e55bx,new-holland-e55bx,3,1,1,3,0,0,0,2,review,pass,
mdl_new_holland_e57c,new-holland-e57c,3,1,1,3,0,0,0,0,review,pass,
mdl_new_holland_ec25,new-holland-ec25,1,1,1,1,0,0,0,0,n/a,pass,
mdl_new_holland_ec25sr,new-holland-ec-25sr,1,2,2,3,0,0,0,0,n/a,pass,
mdl_new_holland_ec35,new-holland-ec35,1,3,1,3,0,0,0,0,n/a,pass,
mdl_new_holland_ec35sr,new-holland-ec-35sr,1,3,1,4,0,0,0,0,n/a,pass,
mdl_new_holland_ec45,new-holland-ec45,3,4,2,8,0,0,0,2,review,pass,
mdl_new_holland_ec45sr,new-holland-ec-45sr,3,8,4,10,0,0,0,0,review,pass,
mdl_new_holland_ec60,new-holland-ec60,1,4,2,8,0,0,0,0,n/a,pass,
mdl_new_holland_eh_35b,new-holland-eh-35b,2,1,1,1,0,0,0,0,review,pass,
mdl_new_holland_eh15b,new-holland-eh-15b,1,2,1,2,0,0,0,0,n/a,pass,
mdl_new_holland_eh16,new-holland-eh16,1,2,1,2,0,0,0,0,n/a,pass,
mdl_new_holland_eh18,new-holland-eh18,1,2,1,2,0,0,0,0,n/a,pass,
mdl_new_holland_eh25,new-holland-eh25,1,2,2,4,0,0,0,0,n/a,pass,
mdl_new_holland_eh27b,new-holland-eh-27b,1,6,2,8,0,0,0,1,n/a,pass,
mdl_new_holland_eh30_b,new-holland-eh-30b,1,0,0,2,1,0,0,0,n/a,review,no_v2_track_products
mdl_new_holland_eh35,new-holland-eh35,2,7,4,9,2,0,0,0,review,pass,
mdl_new_holland_eh45,new-holland-eh45,3,8,4,10,0,0,0,2,review,pass,
mdl_new_holland_eh50b,new-holland-eh-50b,3,3,2,4,0,0,0,1,review,pass,
mdl_new_holland_lt175b,new-holland-lt175b,1,19,14,23,1,2,0,1,n/a,pass,
mdl_new_holland_lt185,new-holland-lt185,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_new_holland_lt185b,new-holland-lt185b,1,16,12,20,1,2,0,1,n/a,pass,
mdl_new_holland_lt190,new-holland-lt190,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_new_holland_lt190b,new-holland-lt190b,1,16,12,20,1,2,0,1,n/a,pass,
mdl_sany_sy18c,sany-sy18c,1,2,1,2,0,0,0,0,n/a,pass,
mdl_sany_sy26c,sany-sy26c,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_sany_sy26u,sany-sy26u,1,2,1,2,0,0,0,0,n/a,pass,
mdl_sany_sy35c,sany-sy35c,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_sany_sy35u,sany-sy35u,2,2,1,4,0,0,0,0,review,pass,
mdl_sany_sy50u,sany-sy50u,3,4,1,5,0,0,0,0,review,pass,
mdl_sany_sy60c,sany-sy60c,1,2,1,3,0,0,0,0,n/a,pass,
mdl_sany_sy75c,sany-sy75c,1,4,2,7,0,0,0,0,n/a,pass,
mdl_sany_sy80u,sany-sy80u,2,3,1,7,0,0,0,1,review,pass,
mdl_takeuchi_tb020,takeuchi-tb020,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_takeuchi_tb025,takeuchi-tb025,2,2,1,8,0,1,0,3,review,pass,
mdl_takeuchi_tb035,takeuchi-tb035,1,6,2,13,2,1,0,2,n/a,pass,
mdl_takeuchi_tb045,takeuchi-tb045,3,8,2,19,2,2,0,4,review,pass,
mdl_takeuchi_tb053fr,takeuchi-tb053fr,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_takeuchi_tb07,takeuchi-tb07,1,2,2,2,0,0,0,0,n/a,pass,
mdl_takeuchi_tb070,takeuchi-tb-070,2,6,2,12,0,1,0,1,review,pass,
mdl_takeuchi_tb108,takeuchi-tb-108,1,1,1,1,0,0,0,0,n/a,pass,
mdl_takeuchi_tb125,takeuchi-tb125,2,2,1,8,1,1,0,2,review,pass,
mdl_takeuchi_tb135,takeuchi-tb135,1,6,2,13,1,1,0,3,n/a,pass,
mdl_takeuchi_tb138,takeuchi-tb138,1,3,1,3,0,0,0,0,n/a,pass,
mdl_takeuchi_tb138fr,takeuchi-tb138fr,1,6,2,12,1,1,0,2,n/a,pass,
mdl_takeuchi_tb145,takeuchi-tb145,3,4,1,11,1,1,0,3,review,pass,
mdl_takeuchi_tb153fr,takeuchi-tb153fr,3,4,1,10,1,1,0,2,review,pass,
mdl_takeuchi_tb15f,takeuchi-tb-15f,1,4,2,4,0,0,0,0,n/a,pass,
mdl_takeuchi_tb15fr,takeuchi-tb15fr,1,2,1,2,0,0,0,0,n/a,pass,
mdl_takeuchi_tb175,takeuchi-tb175,2,4,1,14,2,1,0,3,review,pass,
mdl_takeuchi_tb180fr,takeuchi-tb180fr,2,4,2,12,1,1,0,2,review,pass,
mdl_takeuchi_tb225,takeuchi-tb225,2,2,1,4,0,0,0,2,review,pass,
mdl_takeuchi_tb228,takeuchi-tb228,2,2,1,10,2,1,0,3,review,pass,
mdl_takeuchi_tb230,takeuchi-tb230,2,2,1,9,2,1,0,2,review,pass,
mdl_takeuchi_tb235,takeuchi-tb235,1,6,2,12,1,1,0,2,n/a,pass,
mdl_takeuchi_tb235_2,takeuchi-tb235-2,1,2,1,7,2,1,0,2,n/a,pass,
mdl_takeuchi_tb240,takeuchi-tb240,1,5,2,11,1,1,0,2,n/a,pass,
